site,date_time,temp
Kouchibouguac,9/26/2023 18:59,16.08487305
Kouchibouguac,9/26/2023 19:04,16.08487305
Kouchibouguac,9/26/2023 19:09,16.14922363
Kouchibouguac,9/26/2023 19:14,16.04197266
Kouchibouguac,9/26/2023 19:19,15.859646
Kouchibouguac,9/26/2023 19:24,15.8274707
Kouchibouguac,9/26/2023 19:29,15.8274707
Kouchibouguac,9/26/2023 19:34,15.80602051
Kouchibouguac,9/26/2023 19:39,15.78457031
Kouchibouguac,9/26/2023 19:44,15.77384521
Kouchibouguac,9/26/2023 19:49,15.77384521
Kouchibouguac,9/26/2023 19:54,15.80602051
Kouchibouguac,9/26/2023 19:59,15.79529541
Kouchibouguac,9/26/2023 20:04,15.74166992
Kouchibouguac,9/26/2023 20:09,15.70949463
Kouchibouguac,9/26/2023 20:14,15.68804443
Kouchibouguac,9/26/2023 20:19,15.63441895
Kouchibouguac,9/26/2023 20:24,15.57006836
Kouchibouguac,9/26/2023 20:29,15.53789307
Kouchibouguac,9/26/2023 20:34,15.54861816
Kouchibouguac,9/26/2023 20:39,15.55934326
Kouchibouguac,9/26/2023 20:44,15.53789307
Kouchibouguac,9/26/2023 20:49,15.57006836
Kouchibouguac,9/26/2023 20:54,15.59151855
Kouchibouguac,9/26/2023 20:59,15.60224365
Kouchibouguac,9/26/2023 21:04,15.63441895
Kouchibouguac,9/26/2023 21:09,15.73094482
Kouchibouguac,9/26/2023 21:14,15.77384521
Kouchibouguac,9/26/2023 21:19,15.88109619
Kouchibouguac,9/26/2023 21:24,15.98834717
Kouchibouguac,9/26/2023 21:29,15.94544678
Kouchibouguac,9/26/2023 21:34,15.8381958
Kouchibouguac,9/26/2023 21:39,15.64514404
Kouchibouguac,9/26/2023 21:44,15.3662915
Kouchibouguac,9/26/2023 21:49,15.23759033
Kouchibouguac,9/26/2023 21:54,15.23759033
Kouchibouguac,9/26/2023 21:59,15.20541504
Kouchibouguac,9/26/2023 22:04,15.13033936
Kouchibouguac,9/26/2023 22:09,15.10888916
Kouchibouguac,9/26/2023 22:14,15.01236328
Kouchibouguac,9/26/2023 22:19,14.87293701
Kouchibouguac,9/26/2023 22:24,14.74423584
Kouchibouguac,9/26/2023 22:29,14.64770996
Kouchibouguac,9/26/2023 22:34,14.4868335
Kouchibouguac,9/26/2023 22:39,14.37958252
Kouchibouguac,9/26/2023 22:44,14.37958252
Kouchibouguac,9/26/2023 22:49,14.39030762
Kouchibouguac,9/26/2023 22:54,14.42248291
Kouchibouguac,9/26/2023 22:59,14.50828369
Kouchibouguac,9/26/2023 23:04,14.69061035
Kouchibouguac,9/26/2023 23:09,14.99091309
Kouchibouguac,9/26/2023 23:14,15.60224365
Kouchibouguac,9/26/2023 23:19,16.06342285
Kouchibouguac,9/26/2023 23:24,16.09559814
Kouchibouguac,9/26/2023 23:29,16.03124756
Kouchibouguac,9/26/2023 23:34,16.07414795
Kouchibouguac,9/26/2023 23:39,16.04197266
Kouchibouguac,9/26/2023 23:44,16.03124756
Kouchibouguac,9/26/2023 23:49,15.98834717
Kouchibouguac,9/26/2023 23:54,15.96689697
Kouchibouguac,9/26/2023 23:59,15.94544678
Maisonnette,9/1/2023 0:02,11.85918457
Maisonnette,9/1/2023 0:07,11.7412085
Maisonnette,9/1/2023 0:12,11.64468262
Maisonnette,9/1/2023 0:17,11.76265869
Maisonnette,9/1/2023 0:22,11.99861084
Maisonnette,9/1/2023 0:27,12.11658691
Maisonnette,9/1/2023 0:32,12.24528809
Maisonnette,9/1/2023 0:37,12.33108887
Maisonnette,9/1/2023 0:42,12.43833984
Maisonnette,9/1/2023 0:47,12.44906494
Maisonnette,9/1/2023 0:52,12.40616455
Maisonnette,9/1/2023 0:57,12.40616455
Maisonnette,9/1/2023 1:02,12.39543945
Maisonnette,9/1/2023 1:07,12.32036377
Maisonnette,9/1/2023 1:12,12.25601318
Maisonnette,9/1/2023 1:17,12.25601318
Maisonnette,9/1/2023 1:22,12.22383789
Maisonnette,9/1/2023 1:27,12.23456299
Maisonnette,9/1/2023 1:32,12.21311279
Maisonnette,9/1/2023 1:37,12.21311279
Maisonnette,9/1/2023 1:42,12.21311279
Maisonnette,9/1/2023 1:47,12.14876221
Maisonnette,9/1/2023 1:52,12.08441162
Maisonnette,9/1/2023 1:57,12.03078613
Maisonnette,9/1/2023 2:02,11.96643555
Maisonnette,9/1/2023 2:07,12.04151123
Maisonnette,9/1/2023 2:12,12.34181396
Maisonnette,9/1/2023 2:17,13.21054688
Maisonnette,9/1/2023 2:22,13.42504883
Maisonnette,9/1/2023 2:27,14.0256543
Maisonnette,9/1/2023 2:32,14.54045898
Maisonnette,9/1/2023 2:37,14.70133545
Maisonnette,9/1/2023 2:42,14.59408447
Maisonnette,9/1/2023 2:47,14.24015625
Maisonnette,9/1/2023 2:52,13.92912842
Maisonnette,9/1/2023 2:57,13.67172607
Maisonnette,9/1/2023 3:02,13.5752002
Maisonnette,9/1/2023 3:07,13.5644751
Maisonnette,9/1/2023 3:12,13.58592529
Maisonnette,9/1/2023 3:17,13.62882568
Maisonnette,9/1/2023 3:22,13.69317627
Maisonnette,9/1/2023 3:27,13.83260254
Maisonnette,9/1/2023 3:32,13.96130371
Maisonnette,9/1/2023 3:37,14.03637939
Maisonnette,9/1/2023 3:42,14.16508057
Maisonnette,9/1/2023 3:47,14.24015625
Maisonnette,9/1/2023 3:52,14.32595703
Maisonnette,9/1/2023 3:57,14.44393311
Maisonnette,9/1/2023 4:02,14.59408447
Maisonnette,9/1/2023 4:07,14.70133545
Maisonnette,9/1/2023 4:12,14.69061035
Maisonnette,9/1/2023 4:17,14.75496094
Maisonnette,9/1/2023 4:22,14.83003662
Maisonnette,9/1/2023 4:27,14.88366211
Maisonnette,9/1/2023 4:32,14.89438721
Maisonnette,9/1/2023 4:37,14.9480127
Maisonnette,9/1/2023 4:42,14.96946289
Maisonnette,9/1/2023 4:47,15.00163818
Maisonnette,9/1/2023 4:52,14.9480127
Maisonnette,9/1/2023 4:57,14.95873779
Maisonnette,9/1/2023 5:02,14.96946289
Maisonnette,9/1/2023 5:07,15.02308838
Maisonnette,9/1/2023 5:12,15.06598877
Maisonnette,9/1/2023 5:17,15.08743896
Maisonnette,9/1/2023 5:22,15.08743896
Maisonnette,9/1/2023 5:27,15.07671387
Maisonnette,9/1/2023 5:32,15.08743896
Maisonnette,9/1/2023 5:37,15.07671387
Maisonnette,9/1/2023 5:42,15.04453857
Maisonnette,9/1/2023 5:47,15.06598877
Maisonnette,9/1/2023 5:52,15.05526367
Maisonnette,9/1/2023 5:57,15.06598877
Maisonnette,9/1/2023 6:02,15.05526367
Maisonnette,9/1/2023 6:07,15.04453857
Maisonnette,9/1/2023 6:12,15.05526367
Maisonnette,9/1/2023 6:17,15.01236328
Maisonnette,9/1/2023 6:22,15.03381348
Maisonnette,9/1/2023 6:27,14.98018799
Maisonnette,9/1/2023 6:32,14.98018799
Maisonnette,9/1/2023 6:37,14.95873779
Maisonnette,9/1/2023 6:42,14.95873779
Maisonnette,9/1/2023 6:47,14.9480127
Maisonnette,9/1/2023 6:52,14.9158374
Maisonnette,9/1/2023 6:57,14.89438721
Maisonnette,9/1/2023 7:02,14.80858643
Maisonnette,9/1/2023 7:07,14.74423584
Maisonnette,9/1/2023 7:12,14.72278564
Maisonnette,9/1/2023 7:17,14.59408447
Maisonnette,9/1/2023 7:22,14.54045898
Maisonnette,9/1/2023 7:27,14.50828369
Maisonnette,9/1/2023 7:32,14.41175781
Maisonnette,9/1/2023 7:37,14.31523193
Maisonnette,9/1/2023 7:42,14.27233154
Maisonnette,9/1/2023 7:47,14.12218018
Maisonnette,9/1/2023 7:52,14.05782959
Maisonnette,9/1/2023 7:57,13.98275391
Maisonnette,9/1/2023 8:02,13.85405273
Maisonnette,9/1/2023 8:07,13.78970215
Maisonnette,9/1/2023 8:12,13.77897705
Maisonnette,9/1/2023 8:17,13.71462646
Maisonnette,9/1/2023 8:22,13.62882568
Maisonnette,9/1/2023 8:27,13.55375
Maisonnette,9/1/2023 8:32,13.50012451
Maisonnette,9/1/2023 8:37,13.48939941
Maisonnette,9/1/2023 8:42,13.43577393
Maisonnette,9/1/2023 8:47,13.37142334
Maisonnette,9/1/2023 8:52,13.28562256
Maisonnette,9/1/2023 8:57,13.22127197
Maisonnette,9/1/2023 9:02,13.18909668
Maisonnette,9/1/2023 9:07,13.12474609
Maisonnette,9/1/2023 9:12,13.1032959
Maisonnette,9/1/2023 9:17,13.0925708
Maisonnette,9/1/2023 9:22,13.14619629
Maisonnette,9/1/2023 9:27,13.22127197
Maisonnette,9/1/2023 9:32,13.33924805
Maisonnette,9/1/2023 9:37,13.42504883
Maisonnette,9/1/2023 9:42,13.51084961
Maisonnette,9/1/2023 9:47,13.63955078
Maisonnette,9/1/2023 9:52,13.75752686
Maisonnette,9/1/2023 9:57,13.91840332
Maisonnette,9/1/2023 10:02,14.09000488
Maisonnette,9/1/2023 10:07,14.24015625
Maisonnette,9/1/2023 10:12,14.39030762
Maisonnette,9/1/2023 10:17,14.55118408
Maisonnette,9/1/2023 10:22,14.76568604
Maisonnette,9/1/2023 10:27,14.99091309
Maisonnette,9/1/2023 10:32,15.18396484
Maisonnette,9/1/2023 10:37,15.46281738
Maisonnette,9/1/2023 10:42,15.69876953
Maisonnette,9/1/2023 10:47,15.90254639
Maisonnette,9/1/2023 10:52,16.08487305
Maisonnette,9/1/2023 10:57,16.2886499
Maisonnette,9/1/2023 11:02,16.54605225
Maisonnette,9/1/2023 11:07,16.79272949
Maisonnette,9/1/2023 11:12,16.98578125
Maisonnette,9/1/2023 11:17,17.14665771
Maisonnette,9/1/2023 11:22,17.29680908
Maisonnette,9/1/2023 11:27,17.54348633
Maisonnette,9/1/2023 11:32,17.79016357
Maisonnette,9/1/2023 11:37,17.99394043
Maisonnette,9/1/2023 11:42,18.16554199
Maisonnette,9/1/2023 11:47,18.33714355
Maisonnette,9/1/2023 11:52,18.49802002
Maisonnette,9/1/2023 11:57,18.64817139
Maisonnette,9/1/2023 12:02,18.74469727
Maisonnette,9/1/2023 12:07,18.74469727
Maisonnette,9/1/2023 12:12,18.72324707
Maisonnette,9/1/2023 12:17,18.70179688
Maisonnette,9/1/2023 12:22,18.70179688
Maisonnette,9/1/2023 12:27,18.70179688
Maisonnette,9/1/2023 12:32,18.78759766
Maisonnette,9/1/2023 12:37,18.86267334
Maisonnette,9/1/2023 12:42,18.96992432
Maisonnette,9/1/2023 12:47,18.99137451
Maisonnette,9/1/2023 12:52,19.0664502
Maisonnette,9/1/2023 12:57,18.99137451
Maisonnette,9/1/2023 13:02,19.0342749
Maisonnette,9/1/2023 13:07,19.12007568
Maisonnette,9/1/2023 13:12,18.89484863
Maisonnette,9/1/2023 13:17,18.83049805
Maisonnette,9/1/2023 13:22,18.64817139
Maisonnette,9/1/2023 13:27,18.51947021
Maisonnette,9/1/2023 13:32,18.64817139
Maisonnette,9/1/2023 13:37,18.47656982
Maisonnette,9/1/2023 13:42,18.48729492
Maisonnette,9/1/2023 13:47,18.41221924
Maisonnette,9/1/2023 13:52,18.45511963
Maisonnette,9/1/2023 13:57,18.44439453
Maisonnette,9/1/2023 14:02,18.54092041
Maisonnette,9/1/2023 14:07,18.65889648
Maisonnette,9/1/2023 14:12,18.83049805
Maisonnette,9/1/2023 14:17,18.94847412
Maisonnette,9/1/2023 14:22,19.0235498
Maisonnette,9/1/2023 14:27,19.0235498
Maisonnette,9/1/2023 14:32,19.0557251
Maisonnette,9/1/2023 14:37,18.96992432
Maisonnette,9/1/2023 14:42,18.90557373
Maisonnette,9/1/2023 14:47,18.90557373
Maisonnette,9/1/2023 14:52,18.91629883
Maisonnette,9/1/2023 14:57,18.90557373
Maisonnette,9/1/2023 15:02,19.32385254
Maisonnette,9/1/2023 15:07,21.86570068
Maisonnette,9/1/2023 15:12,22.43413086
Maisonnette,9/1/2023 15:17,22.29470459
Maisonnette,9/1/2023 15:22,22.00512695
Maisonnette,9/1/2023 15:27,21.20074463
Maisonnette,9/1/2023 15:32,20.66448975
Maisonnette,9/1/2023 15:37,20.56796387
Maisonnette,9/1/2023 15:42,20.93261719
Maisonnette,9/1/2023 15:47,21.29727051
Maisonnette,9/1/2023 15:52,21.47959717
Maisonnette,9/1/2023 15:57,21.74772461
Maisonnette,9/1/2023 16:02,21.94077637
Maisonnette,9/1/2023 16:07,21.98367676
Maisonnette,9/1/2023 16:12,21.96222656
Maisonnette,9/1/2023 16:17,21.96222656
Maisonnette,9/1/2023 16:22,21.96222656
Maisonnette,9/1/2023 16:27,21.94077637
Maisonnette,9/1/2023 16:32,21.89787598
Maisonnette,9/1/2023 16:37,21.84425049
Maisonnette,9/1/2023 16:42,21.72627441
Maisonnette,9/1/2023 16:47,21.66192383
Maisonnette,9/1/2023 16:52,21.64047363
Maisonnette,9/1/2023 16:57,21.60829834
Maisonnette,9/1/2023 17:02,21.56539795
Maisonnette,9/1/2023 17:07,21.57612305
Maisonnette,9/1/2023 17:12,21.57612305
Maisonnette,9/1/2023 17:17,21.54394775
Maisonnette,9/1/2023 17:22,21.53322266
Maisonnette,9/1/2023 17:27,21.56539795
Maisonnette,9/1/2023 17:32,21.54394775
Maisonnette,9/1/2023 17:37,21.55467285
Maisonnette,9/1/2023 17:42,21.57612305
Maisonnette,9/1/2023 17:47,21.58684814
Maisonnette,9/1/2023 17:52,21.58684814
Maisonnette,9/1/2023 17:57,21.58684814
Maisonnette,9/1/2023 18:02,21.60829834
Maisonnette,9/1/2023 18:07,21.61902344
Maisonnette,9/1/2023 18:12,21.56539795
Maisonnette,9/1/2023 18:17,21.56539795
Maisonnette,9/1/2023 18:22,21.53322266
Maisonnette,9/1/2023 18:27,21.51177246
Maisonnette,9/1/2023 18:32,21.46887207
Maisonnette,9/1/2023 18:37,21.42597168
Maisonnette,9/1/2023 18:42,21.44742188
Maisonnette,9/1/2023 18:47,21.41524658
Maisonnette,9/1/2023 18:52,21.38307129
Maisonnette,9/1/2023 18:57,21.36162109
Maisonnette,9/1/2023 19:02,21.350896
Maisonnette,9/1/2023 19:07,21.3401709
Maisonnette,9/1/2023 19:12,21.3187207
Maisonnette,9/1/2023 19:17,21.30799561
Maisonnette,9/1/2023 19:22,21.3187207
Maisonnette,9/1/2023 19:27,21.30799561
Maisonnette,9/1/2023 19:32,21.3187207
Maisonnette,9/1/2023 19:37,21.3294458
Maisonnette,9/1/2023 19:42,21.37234619
Maisonnette,9/1/2023 19:47,21.38307129
Maisonnette,9/1/2023 19:52,21.39379639
Maisonnette,9/1/2023 19:57,21.36162109
Maisonnette,9/1/2023 20:02,21.38307129
Maisonnette,9/1/2023 20:07,21.3294458
Maisonnette,9/1/2023 20:12,21.29727051
Maisonnette,9/1/2023 20:17,21.25437012
Maisonnette,9/1/2023 20:22,21.23291992
Maisonnette,9/1/2023 20:27,21.20074463
Maisonnette,9/1/2023 20:32,21.15784424
Maisonnette,9/1/2023 20:37,21.14711914
Maisonnette,9/1/2023 20:42,21.10421875
Maisonnette,9/1/2023 20:47,21.01841797
Maisonnette,9/1/2023 20:52,20.8575415
Maisonnette,9/1/2023 20:57,20.70739014
Maisonnette,9/1/2023 21:02,20.52506348
Maisonnette,9/1/2023 21:07,20.36418701
Maisonnette,9/1/2023 21:12,20.22476074
Maisonnette,9/1/2023 21:17,20.11750977
Maisonnette,9/1/2023 21:22,19.9780835
Maisonnette,9/1/2023 21:27,19.86010742
Maisonnette,9/1/2023 21:32,19.77430664
Maisonnette,9/1/2023 21:37,19.62415527
Maisonnette,9/1/2023 21:42,19.52762939
Maisonnette,9/1/2023 21:47,19.38820313
Maisonnette,9/1/2023 21:52,19.24877686
Maisonnette,9/1/2023 21:57,19.14152588
Maisonnette,9/1/2023 22:02,19.00209961
Maisonnette,9/1/2023 22:07,18.86267334
Maisonnette,9/1/2023 22:12,18.75542236
Maisonnette,9/1/2023 22:17,18.62672119
Maisonnette,9/1/2023 22:22,18.53019531
Maisonnette,9/1/2023 22:27,18.35859375
