Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,25,50.4,fork
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,,fork
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,70,,fork
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,6,,total
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,30,,total
1972,31,New Brunswick,47.872,-67.8,Kedgwick River,SFA15,DALLK,13.3,White sucker,meunier noir,Catostomus commersoni,553273,3,,fork
1972,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,,Atlantic salmon,saumon atlantique,Salmo salar,161996,5,57.0,fork
1972,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fork
1972,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,77,,fork
1972,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,27,,total
1972,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,8.9,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,,fork
1972,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,8.9,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,52,,total
1972,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,11.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,96.333,fork
1972,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,11.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,23,,fork
1972,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,11.1,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,179,,total
1972,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,16.7,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,total
1972,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,16.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,98.667,fork
1972,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,16.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fork
1972,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,16.7,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,8,,fork
1972,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,16.7,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,31,,total
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,American eel,anguille d'Amérique,Anguilla rostrata,161127,5,,total
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,79,76.797,fork
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,,fork
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fork
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,3,,total
1972,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,16.7,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,24,,total
1972,18,New Brunswick,47.611,-66.806,Northwest Upsalquitch River,SFA15,DAYFA,14.4,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1972,18,New Brunswick,47.611,-66.806,Northwest Upsalquitch River,SFA15,DAYFA,14.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,49.667,fork
1972,18,New Brunswick,47.611,-66.806,Northwest Upsalquitch River,SFA15,DAYFA,14.4,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,30,,fork
1972,18,New Brunswick,47.611,-66.806,Northwest Upsalquitch River,SFA15,DAYFA,14.4,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,4,,total
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,34,71.529,fork
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,,fork
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,4,,fork
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,4,,total
1972,4,New Brunswick,47.93,-66.964,Restigouche River,SFA15,DACGO,13.9,White sucker,meunier noir,Catostomus commersoni,553273,2,,fork
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,American eel,anguille d'Amérique,Anguilla rostrata,161127,5,,total
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,50,62.1,fork
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,,fork
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fork
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,40,,fork
1972,5,New Brunswick,47.89,-66.963,Restigouche River,SFA15,DACGO,16.7,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,3,,total
1972,41,New Brunswick,47.908,-67.909,South Branch Kedgwick River,SFA15,DAILK,15.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,102.0,fork
1972,41,New Brunswick,47.908,-67.909,South Branch Kedgwick River,SFA15,DAILK,15.6,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,4,,fork
1972,41,New Brunswick,47.908,-67.909,South Branch Kedgwick River,SFA15,DAILK,15.6,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,30,,total
1972,42,New Brunswick,47.851,-68.064,South Branch Kedgwick River,SFA15,DAILK,11.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,94.0,fork
1972,42,New Brunswick,47.851,-68.064,South Branch Kedgwick River,SFA15,DAILK,11.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fork
1972,42,New Brunswick,47.851,-68.064,South Branch Kedgwick River,SFA15,DAILK,11.7,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,342,,total
1973,40,New Brunswick,47.914,-67.913,Belle Kedgwick River,SFA15,DAGYS,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,93.0,fork
1973,40,New Brunswick,47.914,-67.913,Belle Kedgwick River,SFA15,DAGYS,13.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,22,,fork
1973,40,New Brunswick,47.914,-67.913,Belle Kedgwick River,SFA15,DAGYS,13.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,168,,total
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,Appalachian brook crayfish,,,97343,1,,fork
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,101.889,fork
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,,fork
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,5,,fork
1973,49,New Brunswick,47.576,-67.39,Five Finger Brook,SFA15,DAEOF,14.4,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,53,,total
1973,52,New Brunswick,47.608,-67.831,Gounamitz River,SFA15,DAIAZ,15.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,201,44.592,fork
1973,52,New Brunswick,47.608,-67.831,Gounamitz River,SFA15,DAIAZ,15.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fork
1973,52,New Brunswick,47.608,-67.831,Gounamitz River,SFA15,DAIAZ,15.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,676,,total
1973,53,New Brunswick,47.613,-67.854,Gounamitz River,SFA15,DAIAZ,11.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,60,60.0,fork
