L'année,Numéro du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,CGNDB,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
1957,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,,totale
1957,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,132,,fourche
1957,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,28,,fourche
1957,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,totale
1957,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,105,,fourche
1957,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,,fourche
1957,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,9,,totale
1957,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,245,,fourche
1957,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,,fourche
1957,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,24,,totale
1957,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,276,,fourche
1957,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fourche
1957,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,American eel,anguille d'Amérique,Anguilla rostrata,161127,138,,totale
1957,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,,fourche
1957,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1957,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1957,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,194,,fourche
1957,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,,fourche
1957,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,5,,totale
1957,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,161,,fourche
1957,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,,fourche
1957,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,10,,totale
1957,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,427,,fourche
1957,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1958,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1958,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,173,,fourche
1958,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,38,,fourche
1958,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1958,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,112,,fourche
1958,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,,fourche
1958,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,totale
1958,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,235,,fourche
1958,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,,fourche
1958,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,10,,totale
1958,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,70,,fourche
1958,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1958,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,totale
1958,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,121,,fourche
1958,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,,fourche
1958,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,totale
1958,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,148,,fourche
1958,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,18,,fourche
1958,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,21,,totale
1958,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,322,,fourche
1958,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1959,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,8,,totale
1959,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,310,,fourche
1959,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,44,,fourche
1959,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,totale
1959,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,294,,fourche
1959,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fourche
1959,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,6,,totale
1959,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,316,,fourche
1959,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,,fourche
1959,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,10,,totale
1959,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,212,,fourche
1959,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fourche
1959,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,American eel,anguille d'Amérique,Anguilla rostrata,161127,76,,totale
1959,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,,fourche
1959,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,White sucker,meunier noir,Catostomus commersoni,553273,1,,fourche
1959,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,5,,totale
1959,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,454,,fourche
1959,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,,fourche
1959,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,totale
1959,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,230,,fourche
1959,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,18,,fourche
1959,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,14,,totale
1959,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,598,,fourche
1959,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1960,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,totale
1960,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,318,,fourche
1960,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,28,,fourche
1960,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,totale
1960,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,423,,fourche
1960,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1960,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,,totale
1960,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,426,,fourche
1960,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,,fourche
1960,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,21,,totale
1960,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,131,,fourche
1960,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1960,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,American eel,anguille d'Amérique,Anguilla rostrata,161127,247,,totale
1960,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1960,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,413,,fourche
1960,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fourche
1960,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,totale
1960,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,245,,fourche
1960,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,,fourche
1960,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,12,,totale
1960,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,312,,fourche
1961,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,,totale
1961,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,345,,fourche
1961,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,36,,fourche
1961,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,2,,totale
1961,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,437,,fourche
1961,42,Nouvelle-Écosse,46.463,-60.918,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1961,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,8,,totale
1961,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,440,,fourche
1961,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,26,,fourche
1961,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,40,,totale
1961,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,258,,fourche
1961,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,,fourche
1961,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,American eel,anguille d'Amérique,Anguilla rostrata,161127,51,,totale
1961,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,,fourche
1961,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,2,,fourche
1961,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,totale
1961,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,469,,fourche
1961,43,Nouvelle-Écosse,46.48,-60.928,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,,fourche
1961,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,9,,totale
1961,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,287,,fourche
1961,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,18,,fourche
1961,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,17,,totale
1961,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,323,,fourche
1961,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fourche
1962,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,8,,totale
1962,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,144,,fourche
1962,45,Nouvelle-Écosse,46.468,-60.919,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,,fourche
1963,14,Nouvelle-Écosse,46.31,-61.034,Big Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,totale
1963,14,Nouvelle-Écosse,46.31,-61.034,Big Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,195,,fourche
1963,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,totale
1963,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,92,,fourche
1963,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,,fourche
1963,18,Nouvelle-Écosse,46.29,-61.015,Tompkins Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,,fourche
1963,18,Nouvelle-Écosse,46.29,-61.015,Tompkins Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,203,,fourche
1963,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,46,,totale
1963,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,92,,fourche
1963,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,41,,fourche
1963,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,12,,totale
1963,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,,fourche
1963,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,59,,fourche
1963,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,,totale
1963,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,91,,fourche
1963,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,140,,fourche
1963,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,Rainbow trout,truite arc-en-ciel,Oncorhynchus mykiss,161989,3,,fourche
1963,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,11,,totale
1963,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,343,,fourche
1963,40,Nouvelle-Écosse,46.472,-60.921,Forest Glen Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,24,,fourche
1963,53,Nouvelle-Écosse,46.33,-61.08,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,260,,fourche
1963,53,Nouvelle-Écosse,46.33,-61.08,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1963,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,9,,totale
1963,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,323,,fourche
1963,52,Nouvelle-Écosse,46.463,-60.916,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,61,,fourche
1963,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,16,,totale
1963,54,Nouvelle-Écosse,46.343,-60.997,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,121,,fourche
1963,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,American eel,anguille d'Amérique,Anguilla rostrata,161127,86,,totale
1963,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,,fourche
1963,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Banded killifish,fondule barré,Fundulus diaphanus,165646,2,,totale
1963,97,Nouvelle-Écosse,46.207,-61.149,SW Margaree River,ZPS18B,CBJVR,,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1963,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,23,,totale
1963,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,302,,fourche
1963,51,Nouvelle-Écosse,46.428,-60.944,NE Margaree River,ZPS18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,,fourche
1964,14,Nouvelle-Écosse,46.31,-61.034,Big Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,totale
1964,14,Nouvelle-Écosse,46.31,-61.034,Big Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,306,,fourche
1964,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1964,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,291,,fourche
1964,3,Nouvelle-Écosse,46.425,-61.044,Gallant River,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,17,,fourche
1964,18,Nouvelle-Écosse,46.29,-61.015,Tompkins Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,8,,fourche
1964,18,Nouvelle-Écosse,46.29,-61.015,Tompkins Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,196,,fourche
1964,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,52,,totale
1964,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,286,,fourche
1964,22,Nouvelle-Écosse,46.288,-60.96,Lake O'Law Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,44,,fourche
1964,24,Nouvelle-Écosse,46.33,-60.99,Lake O'Law Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,382,,fourche
1964,24,Nouvelle-Écosse,46.33,-60.99,Lake O'Law Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,55,,fourche
1964,24,Nouvelle-Écosse,46.33,-60.99,Lake O'Law Brook,ZPS18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,1,,totale
1964,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,5,,totale
1964,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,65,,fourche
1964,26,Nouvelle-Écosse,46.356,-60.924,Nile Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,74,,fourche
1964,27,Nouvelle-Écosse,46.349,-60.966,Nile Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,158,,fourche
1964,27,Nouvelle-Écosse,46.349,-60.966,Nile Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,68,,fourche
1964,31,Nouvelle-Écosse,46.385,-60.946,Ingram Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,145,,fourche
1964,31,Nouvelle-Écosse,46.385,-60.946,Ingram Brook,ZPS18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,56,,fourche
1964,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1964,32,Nouvelle-Écosse,46.407,-60.921,Ingram Brook,ZPS18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,,fourche
