L'année,Numéro du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,CGNDB,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2021,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,15.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,57.562,fourche
2021,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,15.5,Brown trout,truite brune,Salmo trutta,161997,3,68.333,fourche
2021,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,15.5,Lake chub,méné de lac,Couesius plumbeus,163535,1,73.0,fourche
2021,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,15.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,167,62.232,fourche
2021,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,15.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,68.462,fourche
2021,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,15.4,Lake chub,méné de lac,Couesius plumbeus,163535,2,80.0,fourche
2021,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,30,59.667,fourche
2021,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,86.0,fourche
2021,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.0,Brown trout,truite brune,Salmo trutta,161997,5,62.6,fourche
2021,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,11.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,61,66.576,fourche
2021,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,11.2,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2021,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,13.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,102,62.776,fourche
2021,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,13.6,Brown trout,truite brune,Salmo trutta,161997,1,153.0,fourche
2021,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,13.6,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2021,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,18.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,75,52.078,fourche
2021,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,18.7,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,2,,totale
2021,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,14.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,300,69.839,fourche
2021,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,14.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,62.167,fourche
2021,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,14.8,Brown trout,truite brune,Salmo trutta,161997,11,58.0,fourche
2021,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,15.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,115,51.019,fourche
2021,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,15.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,59.0,fourche
2021,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,61,77.918,fourche
2021,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,53.0,fourche
2021,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.1,Brown trout,truite brune,Salmo trutta,161997,8,89.375,fourche
2021,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,12.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,121.5,fourche
2021,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,12.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,67.375,fourche
2021,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,13.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,68,58.27,fourche
2021,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,13.3,Brown trout,truite brune,Salmo trutta,161997,8,63.25,fourche
2022,EFRP5,Nouvelle-Écosse,45.595,-63.94,River Philip,ZPS18A,,16.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,30,74.767,fourche
2022,EFRP5,Nouvelle-Écosse,45.595,-63.94,River Philip,ZPS18A,,16.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,55.0,fourche
2022,EFRP5,Nouvelle-Écosse,45.595,-63.94,River Philip,ZPS18A,,16.3,Brown trout,truite brune,Salmo trutta,161997,13,76.615,fourche
2022,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,17.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,85,65.21,fourche
2022,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,17.7,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,68.0,fourche
2022,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,17.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,67.5,fourche
2022,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,17.7,Brown trout,truite brune,Salmo trutta,161997,6,70.833,fourche
2022,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,17.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,79.452,fourche
2022,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,17.1,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,20,57.45,fourche
2022,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,17.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,65.5,fourche
2022,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,17.1,Brown trout,truite brune,Salmo trutta,161997,1,182.0,fourche
2022,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,17.1,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,6,,totale
2022,EFRP6,Nouvelle-Écosse,45.572,-63.946,River Philip,ZPS18A,,9.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,58.714,fourche
2022,EFRP6,Nouvelle-Écosse,45.572,-63.946,River Philip,ZPS18A,,9.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,60,126.0,fourche
2022,EFRP6,Nouvelle-Écosse,45.572,-63.946,River Philip,ZPS18A,,9.3,Brown trout,truite brune,Salmo trutta,161997,30,72.767,fourche
2022,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,14.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,79,69.213,fourche
2022,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,14.2,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,41.8,fourche
2022,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,14.2,Brown trout,truite brune,Salmo trutta,161997,5,76.2,fourche
2022,EFER3,Nouvelle-Écosse,45.464,-62.652,East River Pictou,ZPS18A,,14.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,22,72.864,fourche
2022,EFER3,Nouvelle-Écosse,45.464,-62.652,East River Pictou,ZPS18A,,14.8,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,2,51.0,fourche
2022,EFER3,Nouvelle-Écosse,45.464,-62.652,East River Pictou,ZPS18A,,14.8,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2022,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,16.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,68.903,fourche
2022,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,16.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,245.0,fourche
2022,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,16.3,Brown trout,truite brune,Salmo trutta,161997,1,315.0,fourche
2022,EFER7,Nouvelle-Écosse,45.46,-62.689,East River Pictou,ZPS18A,,18.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,84,66.471,fourche
2022,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,82.897,fourche
2022,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,80.2,fourche
2022,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.1,Brown trout,truite brune,Salmo trutta,161997,5,81.6,fourche
2022,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,14.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,37,79.622,fourche
2022,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,14.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,120.667,fourche
2022,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,14.0,Lake chub,méné de lac,Couesius plumbeus,163535,4,68.0,fourche
2022,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,17.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,60,64.267,fourche
2022,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,17.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,67.0,fourche
2022,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,17.6,Brown trout,truite brune,Salmo trutta,161997,4,57.5,fourche
2022,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,19.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,95,81.988,fourche
2022,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,19.8,White sucker,meunier noir,Catostomus commersoni,553273,6,48.333,fourche
2022,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,19.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,25,76.4,fourche
2022,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,15.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,56,67.357,fourche
2022,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,15.8,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,36.0,fourche
2022,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,15.8,Brown trout,truite brune,Salmo trutta,161997,1,109.0,fourche
2022,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,15.8,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,6,,totale
2022,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,15.8,White sucker,meunier noir,Catostomus commersoni,553273,1,44.0,fourche
2022,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,15.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,36,87.167,fourche
2022,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,15.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,128.667,fourche
2022,EFWR2,Nouvelle-Écosse,45.581,-62.106,West River Antigonish,ZPS18A,,15.2,Brown trout,truite brune,Salmo trutta,161997,7,95.429,fourche
2022,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,17.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,63,61.75,fourche
2022,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,17.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,65.5,fourche
2022,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,52,83.788,fourche
2022,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,107.333,fourche
2022,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,15.4,Brown trout,truite brune,Salmo trutta,161997,13,84.308,fourche
2022,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,14.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,78.833,fourche
2022,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,14.7,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,92.2,fourche
2022,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,14.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,56,69.411,fourche
2022,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,14.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,76.0,fourche
2022,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,14.0,Brown trout,truite brune,Salmo trutta,161997,20,62.45,fourche
2023,EFRP5,Nouvelle-Écosse,45.595,-63.94,River Philip,ZPS18A,,11.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,66,56.056,fourche
2023,EFRP5,Nouvelle-Écosse,45.595,-63.94,River Philip,ZPS18A,,11.2,Brown trout,truite brune,Salmo trutta,161997,14,72.857,fourche
2023,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,10.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,169,76.309,fourche
2023,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,10.8,Brown trout,truite brune,Salmo trutta,161997,8,105.75,fourche
2023,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,11.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,27,70.444,fourche
2023,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,11.1,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,67.0,fourche
2023,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,11.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,77.5,fourche
2023,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,11.1,Brown trout,truite brune,Salmo trutta,161997,2,93.0,fourche
2023,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,8,62.625,fourche
2023,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,60.0,fourche
2023,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.2,Brown trout,truite brune,Salmo trutta,161997,37,73.135,fourche
