Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
2024,EFER9A,Nova Scotia,45.404,-62.542,East River Pictou,SFA18A,,12.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,92.333,fork
2024,EFER4,Nova Scotia,45.425,-62.674,East River Pictou,SFA18A,,16.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,96,62.046,fork
2024,EFER4,Nova Scotia,45.425,-62.674,East River Pictou,SFA18A,,16.9,Brown trout,truite brune,Salmo trutta,161997,5,55.4,fork
2024,EFER4,Nova Scotia,45.425,-62.674,East River Pictou,SFA18A,,16.9,White sucker,meunier noir,Catostomus commersoni,553273,1,47.0,fork
2024,EFWRP,Nova Scotia,45.543,-62.877,West River Pictou,SFA18A,,14.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,79.275,fork
2024,EFWRP,Nova Scotia,45.543,-62.877,West River Pictou,SFA18A,,14.9,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,total
2024,EFWR6B,Nova Scotia,45.56,-62.077,West River Antigonish,SFA18A,,17.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,79,70.934,fork
2024,EFWR6B,Nova Scotia,45.56,-62.077,West River Antigonish,SFA18A,,17.3,Shiner (non-specific),,,2,1,62.0,fork
2024,EFWR6B,Nova Scotia,45.56,-62.077,West River Antigonish,SFA18A,,17.3,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,total
2024,EFWR1,Nova Scotia,45.572,-62.047,West River Antigonish,SFA18A,,15.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,113,58.736,fork
2024,EFWR1,Nova Scotia,45.572,-62.047,West River Antigonish,SFA18A,,15.0,Dace (non-specific),,,0,1,46.0,fork
2024,EFWR2,Nova Scotia,45.581,-62.105,West River Antigonish,SFA18A,,13.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,110,77.422,fork
2024,EFWR2,Nova Scotia,45.581,-62.105,West River Antigonish,SFA18A,,13.2,Brown trout,truite brune,Salmo trutta,161997,7,83.857,fork
2024,EFWR3,Nova Scotia,45.505,-62.065,West River Antigonish,SFA18A,,18.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,63.75,fork
2024,EFWR3,Nova Scotia,45.505,-62.065,West River Antigonish,SFA18A,,18.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,65.0,fork
2024,EFWR3,Nova Scotia,45.505,-62.065,West River Antigonish,SFA18A,,18.0,Dace (non-specific),,,0,1,37.0,fork
2024,EFWR3,Nova Scotia,45.505,-62.065,West River Antigonish,SFA18A,,18.0,White sucker,meunier noir,Catostomus commersoni,553273,4,42.75,fork
2024,EFWR4,Nova Scotia,45.541,-62.133,West River Antigonish,SFA18A,,16.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,109,75.732,fork
2024,EFWR4,Nova Scotia,45.541,-62.133,West River Antigonish,SFA18A,,16.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,141.167,fork
2024,EFWR4,Nova Scotia,45.541,-62.133,West River Antigonish,SFA18A,,16.4,Brown trout,truite brune,Salmo trutta,161997,13,77.154,fork
2024,EFWR7,Nova Scotia,45.6,-62.084,West River Antigonish,SFA18A,,13.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,5,95.0,fork
2024,EFWR7,Nova Scotia,45.6,-62.084,West River Antigonish,SFA18A,,13.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,67.571,fork
2024,EFRP10,Nova Scotia,45.591,-63.834,River Philip,SFA18A,,11.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,128,71.625,fork
2024,EFRP10,Nova Scotia,45.591,-63.834,River Philip,SFA18A,,11.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,56.667,fork
2024,EFRP10,Nova Scotia,45.591,-63.834,River Philip,SFA18A,,11.8,Brown trout,truite brune,Salmo trutta,161997,17,64.471,fork
