L'année,Nom du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,ONGC,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2021,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,15.850,Crayfish (family),écrevisses,Astacidae,97324,3,,fork
2021,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,15.850,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,10,56.500,fork
2021,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,60.000,fork
2021,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,21,39.333,fork
2021,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Lake chub,méné de lac,Couesius plumbeus,163535,1,50.000,fork
2021,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,66,42.200,fork
2021,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,36.667,fork
2021,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,87.000,fork
2021,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,10,54.800,fork
2021,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.750,Atlantic salmon,saumon atlantique,Salmo salar,161996,129,64.113,fork
2021,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.750,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,27,52.852,fork
