L'année,Numéro du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,CGNDB,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
1974,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,91.333,fourche
1974,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1974,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,9,,totale
1974,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,9.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,105.0,fourche
1974,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fourche
1974,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,6,,totale
1974,K12,Nouveau-Brunswick,46.703,-65.349,East Branch Russel Brook,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,122.0,fourche
1974,K12,Nouveau-Brunswick,46.703,-65.349,East Branch Russel Brook,ZPS16B,,,Dace (non-specific),,,0,8,,fourche
1974,K13,Nouveau-Brunswick,46.749,-65.22,South Branch McInnes Brook,ZPS16B,,15.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,100.0,fourche
1974,K13,Nouveau-Brunswick,46.749,-65.22,South Branch McInnes Brook,ZPS16B,,15.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,1,,totale
1974,K14,Nouveau-Brunswick,46.731,-65.267,South Branch McInnes Brook,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,113.0,fourche
1974,K14,Nouveau-Brunswick,46.731,-65.267,South Branch McInnes Brook,ZPS16B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1974,K14,Nouveau-Brunswick,46.731,-65.267,South Branch McInnes Brook,ZPS16B,,,Dace (non-specific),,,0,3,,fourche
1974,K14,Nouveau-Brunswick,46.731,-65.267,South Branch McInnes Brook,ZPS16B,,,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,K15,Nouveau-Brunswick,46.76,-65.238,North Branch McInnes Brook,ZPS16B,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,89.6,fourche
1974,K15,Nouveau-Brunswick,46.76,-65.238,North Branch McInnes Brook,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fourche
1974,K15,Nouveau-Brunswick,46.76,-65.238,North Branch McInnes Brook,ZPS16B,,10.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,16,,totale
1974,KS04,Nouveau-Brunswick,46.69,-65.101,Kouchibouguacis,ZPS16B,,16.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,202.5,totale
1974,KS04,Nouveau-Brunswick,46.69,-65.101,Kouchibouguacis,ZPS16B,,16.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,76.667,fourche
1974,KS04,Nouveau-Brunswick,46.69,-65.101,Kouchibouguacis,ZPS16B,,16.0,Dace (non-specific),,,0,27,,fourche
1974,KS04,Nouveau-Brunswick,46.69,-65.101,Kouchibouguacis,ZPS16B,,16.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,56.667,fourche
1974,KW01,Nouveau-Brunswick,46.173,-64.348,Kouchibouguac,ZPS16B,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,112.75,fourche
1974,KW01,Nouveau-Brunswick,46.173,-64.348,Kouchibouguac,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,89.812,fourche
1974,KW01,Nouveau-Brunswick,46.173,-64.348,Kouchibouguac,ZPS16B,,10.0,Dace (non-specific),,,0,5,,fourche
1974,LB01,Nouveau-Brunswick,46.37,-64.77,Little Buctouche,ZPS16B,,12.0,Dace (non-specific),,,0,2,,fourche
1974,LB01,Nouveau-Brunswick,46.37,-64.77,Little Buctouche,ZPS16B,,12.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,15,,totale
1974,R03,Nouveau-Brunswick,46.492,-65.287,Richibucto,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,102.0,fourche
1974,R03,Nouveau-Brunswick,46.492,-65.287,Richibucto,ZPS16B,,,Chub (non-specific),,,1,5,,fourche
1974,R04,Nouveau-Brunswick,46.497,-65.347,Richibucto,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fourche
1974,R04,Nouveau-Brunswick,46.497,-65.347,Richibucto,ZPS16B,,10.0,Chub (non-specific),,,1,5,,fourche
1974,R04,Nouveau-Brunswick,46.497,-65.347,Richibucto,ZPS16B,,10.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,5,,totale
1974,RA01,Nouveau-Brunswick,46.094,-63.95,Rayworth Brook,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,97.444,fourche
1974,RB01,Nouveau-Brunswick,46.55,-65.1,Bass River,ZPS16B,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,1,125.0,fourche
1974,RB01,Nouveau-Brunswick,46.55,-65.1,Bass River,ZPS16B,,12.0,Dace (non-specific),,,0,7,,fourche
1974,RB01,Nouveau-Brunswick,46.55,-65.1,Bass River,ZPS16B,,12.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,1,,totale
1974,RH01,Nouveau-Brunswick,46.5,-65.192,Hudson Brook,ZPS16B,,11.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,108.5,fourche
1974,RH01,Nouveau-Brunswick,46.5,-65.192,Hudson Brook,ZPS16B,,11.0,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,,fourche
1974,RH01,Nouveau-Brunswick,46.5,-65.192,Hudson Brook,ZPS16B,,11.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1974,RH02,Nouveau-Brunswick,46.475,-65.208,Hudson Brook,ZPS16B,,8.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fourche
1974,RH02,Nouveau-Brunswick,46.475,-65.208,Hudson Brook,ZPS16B,,8.0,Dace (non-specific),,,0,4,,fourche
1974,RH02,Nouveau-Brunswick,46.475,-65.208,Hudson Brook,ZPS16B,,8.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,RH02,Nouveau-Brunswick,46.475,-65.208,Hudson Brook,ZPS16B,,8.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,2,,fourche
1974,RK01,Nouveau-Brunswick,46.813,-65.076,Rankin Brook,ZPS16B,,11.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,19,,fourche
1974,RK02,Nouveau-Brunswick,46.803,-65.063,Rankin Brook,ZPS16B,,11.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,,fourche
1974,RM02,Nouveau-Brunswick,46.586,-65.093,Molus River,ZPS16B,,15.0,Chub (non-specific),,,1,6,,fourche
1974,RM02,Nouveau-Brunswick,46.586,-65.093,Molus River,ZPS16B,,15.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,14,,fourche
1974,RN01,Nouveau-Brunswick,46.546,-64.893,St. Nicholas River,ZPS16B,,5.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,102.0,fourche
1974,RN01,Nouveau-Brunswick,46.546,-64.893,St. Nicholas River,ZPS16B,,5.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,6,,totale
1974,RN02,Nouveau-Brunswick,46.524,-64.862,St. Nicholas River,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,,fourche
1974,RN02,Nouveau-Brunswick,46.524,-64.862,St. Nicholas River,ZPS16B,,10.0,Chub (non-specific),,,1,6,,fourche
1974,RN02,Nouveau-Brunswick,46.524,-64.862,St. Nicholas River,ZPS16B,,10.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,2,,totale
1974,RN02,Nouveau-Brunswick,46.524,-64.862,St. Nicholas River,ZPS16B,,10.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1974,RN03,Nouveau-Brunswick,46.565,-64.853,St. Nicholas River,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,,fourche
1974,RN03,Nouveau-Brunswick,46.565,-64.853,St. Nicholas River,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,2,,totale
1974,RN05,Nouveau-Brunswick,46.516,-64.915,St. Nicholas River,ZPS16B,,6.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,82.833,fourche
1974,RN05,Nouveau-Brunswick,46.516,-64.915,St. Nicholas River,ZPS16B,,6.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,5,,totale
1974,RN07,Nouveau-Brunswick,46.5,-65.93,St. Nicholas River,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fourche
1974,RN07,Nouveau-Brunswick,46.5,-65.93,St. Nicholas River,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,RN09,Nouveau-Brunswick,46.54,-64.96,St. Nicholas River,ZPS16B,,9.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,74.0,fourche
1974,RN09,Nouveau-Brunswick,46.54,-64.96,St. Nicholas River,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fourche
1974,RN09,Nouveau-Brunswick,46.54,-64.96,St. Nicholas River,ZPS16B,,9.0,Chub (non-specific),,,1,2,,fourche
1974,RN09,Nouveau-Brunswick,46.54,-64.96,St. Nicholas River,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,RN10,Nouveau-Brunswick,46.493,-64.994,St. Nicholas River,ZPS16B,,8.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,,fourche
1974,RN10,Nouveau-Brunswick,46.493,-64.994,St. Nicholas River,ZPS16B,,8.0,Chub (non-specific),,,1,4,,fourche
1974,RN10,Nouveau-Brunswick,46.493,-64.994,St. Nicholas River,ZPS16B,,8.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,1,,totale
1974,RT01,Nouveau-Brunswick,46.461,-65.141,Trout Brook,ZPS16B,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,115.667,fourche
1974,RT01,Nouveau-Brunswick,46.461,-65.141,Trout Brook,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1974,RT01,Nouveau-Brunswick,46.461,-65.141,Trout Brook,ZPS16B,,10.0,Dace (non-specific),,,0,4,,fourche
1974,RT01,Nouveau-Brunswick,46.461,-65.141,Trout Brook,ZPS16B,,10.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,RT02,Nouveau-Brunswick,46.426,-65.209,Trout Brook,ZPS16B,,10.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,6,,totale
1974,RT02,Nouveau-Brunswick,46.426,-65.209,Trout Brook,ZPS16B,,10.0,Dace (non-specific),,,0,6,,fourche
1974,RT02,Nouveau-Brunswick,46.426,-65.209,Trout Brook,ZPS16B,,10.0,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,17,,totale
1974,RT02,Nouveau-Brunswick,46.426,-65.209,Trout Brook,ZPS16B,,10.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1974,SC02,Nouveau-Brunswick,46.184,-64.512,Scoudouc,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1,123.0,fourche
1974,SC02,Nouveau-Brunswick,46.184,-64.512,Scoudouc,ZPS16B,,,Dace (non-specific),,,0,11,,fourche
1974,SC03,Nouveau-Brunswick,46.147,-64.521,Scoudouc,ZPS16B,,8.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1974,SC03,Nouveau-Brunswick,46.147,-64.521,Scoudouc,ZPS16B,,8.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,95.333,fourche
1974,SC03,Nouveau-Brunswick,46.147,-64.521,Scoudouc,ZPS16B,,8.0,Dace (non-specific),,,0,8,,fourche
1974,SC03,Nouveau-Brunswick,46.147,-64.521,Scoudouc,ZPS16B,,8.0,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,1,,totale
1974,SC03,Nouveau-Brunswick,46.147,-64.521,Scoudouc,ZPS16B,,8.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1974,SH01,Nouveau-Brunswick,46.245,-64.664,Shediac,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,75.0,fourche
1974,SH01,Nouveau-Brunswick,46.245,-64.664,Shediac,ZPS16B,,9.0,Dace (non-specific),,,0,19,,fourche
1974,SH01,Nouveau-Brunswick,46.245,-64.664,Shediac,ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,SH02,Nouveau-Brunswick,46.21,-64.742,Shediac,ZPS16B,,9.0,Chub (non-specific),,,1,2,,fourche
1974,SH02,Nouveau-Brunswick,46.21,-64.742,Shediac,ZPS16B,,9.0,Dace (non-specific),,,0,9,,fourche
1974,SH03,Nouveau-Brunswick,46.194,-64.816,Shediac,ZPS16B,,9.0,Dace (non-specific),,,0,6,,fourche
1974,SH03,Nouveau-Brunswick,46.194,-64.816,Shediac,ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,SH04,Nouveau-Brunswick,46.208,-65.673,Shediac,ZPS16B,,9.0,Dace (non-specific),,,0,3,,fourche
1974,SH04,Nouveau-Brunswick,46.208,-65.673,Shediac,ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,SH05,Nouveau-Brunswick,46.209,-64.693,Shediac,ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1974,SH05,Nouveau-Brunswick,46.209,-64.693,Shediac,ZPS16B,,10.0,Dace (non-specific),,,0,6,,fourche
1974,TE01,Nouveau-Brunswick,46.181,-64.287,Tedish,ZPS16B,,14.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fourche
1974,B10,Nouveau-Brunswick,46.45,-64.83,Mill Creek,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,B14,Nouveau-Brunswick,46.355,-64.932,Yankee Brook,ZPS16B,,7.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,102.0,fourche
1974,B14,Nouveau-Brunswick,46.355,-64.932,Yankee Brook,ZPS16B,,7.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1974,B14,Nouveau-Brunswick,46.355,-64.932,Yankee Brook,ZPS16B,,7.0,Chub (non-specific),,,1,2,,fourche
1974,B14,Nouveau-Brunswick,46.355,-64.932,Yankee Brook,ZPS16B,,7.0,Dace (non-specific),,,0,8,,fourche
1974,B14,Nouveau-Brunswick,46.355,-64.932,Yankee Brook,ZPS16B,,7.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,B16,Nouveau-Brunswick,46.248,-64.927,Bailey Brook,ZPS16B,,7.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,89.5,fourche
1974,B16,Nouveau-Brunswick,46.248,-64.927,Bailey Brook,ZPS16B,,7.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,,fourche
1974,B18,Nouveau-Brunswick,46.457,-64.85,Mill Creek,ZPS16B,,9.0,Dace (non-specific),,,0,1,,fourche
1974,B18,Nouveau-Brunswick,46.457,-64.85,Mill Creek,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,4,,totale
1974,B18,Nouveau-Brunswick,46.457,-64.85,Mill Creek,ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,B17,Nouveau-Brunswick,46.318,-65.012,Buctouche,ZPS16B,,8.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1974,B17,Nouveau-Brunswick,46.318,-65.012,Buctouche,ZPS16B,,8.0,Dace (non-specific),,,0,11,,fourche
1974,B17,Nouveau-Brunswick,46.318,-65.012,Buctouche,ZPS16B,,8.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,6,,fourche
1974,KS01,Nouveau-Brunswick,45.67,-65.14,Kouchibouguacis,ZPS16B,,4.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1974,KS02,Nouveau-Brunswick,46.6,-65.34,Kouchibouguacis,ZPS16B,,12.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,140.0,totale
1974,KS02,Nouveau-Brunswick,46.6,-65.34,Kouchibouguacis,ZPS16B,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,5,91.6,fourche
1974,KS02,Nouveau-Brunswick,46.6,-65.34,Kouchibouguacis,ZPS16B,,12.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,93.0,fourche
1974,KS02,Nouveau-Brunswick,46.6,-65.34,Kouchibouguacis,ZPS16B,,12.0,Dace (non-specific),,,0,7,,fourche
1974,KS02,Nouveau-Brunswick,46.6,-65.34,Kouchibouguacis,ZPS16B,,12.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,32.0,fourche
1974,KS03,Nouveau-Brunswick,46.65,-65.25,Kouchibouguacis,ZPS16B,,16.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,160.0,totale
1974,KS03,Nouveau-Brunswick,46.65,-65.25,Kouchibouguacis,ZPS16B,,16.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,93.333,fourche
1974,KS03,Nouveau-Brunswick,46.65,-65.25,Kouchibouguacis,ZPS16B,,16.0,Dace (non-specific),,,0,6,,fourche
1974,KS03,Nouveau-Brunswick,46.65,-65.25,Kouchibouguacis,ZPS16B,,16.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,5,128.0,fourche
1974,K05,Nouveau-Brunswick,46.68,-65.38,Kouchibouguac,ZPS16B,,16.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,105.0,fourche
1974,K05,Nouveau-Brunswick,46.68,-65.38,Kouchibouguac,ZPS16B,,16.0,Dace (non-specific),,,0,11,,fourche
1974,K05,Nouveau-Brunswick,46.68,-65.38,Kouchibouguac,ZPS16B,,16.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,2,,totale
1974,R02,Nouveau-Brunswick,46.49,-65.26,Richibucto,ZPS16B,,8.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,104.286,fourche
1974,R02,Nouveau-Brunswick,46.49,-65.26,Richibucto,ZPS16B,,8.0,Chub (non-specific),,,1,1,,fourche
1974,R02,Nouveau-Brunswick,46.49,-65.26,Richibucto,ZPS16B,,8.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,R01,Nouveau-Brunswick,46.51,-65.16,Richibucto,ZPS16B,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,106.25,fourche
1974,R01,Nouveau-Brunswick,46.51,-65.16,Richibucto,ZPS16B,,10.0,Chub (non-specific),,,1,1,,fourche
1974,R01,Nouveau-Brunswick,46.51,-65.16,Richibucto,ZPS16B,,10.0,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,,fourche
1974,R01,Nouveau-Brunswick,46.51,-65.16,Richibucto,ZPS16B,,10.0,Dace (non-specific),,,0,2,,fourche
1974,R01,Nouveau-Brunswick,46.51,-65.16,Richibucto,ZPS16B,,10.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,6,,fourche
1974,CB03,Nouveau-Brunswick,46.416,-65.073,Coal Branch river,ZPS16B,,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,100.667,fourche
1974,CB03,Nouveau-Brunswick,46.416,-65.073,Coal Branch river,ZPS16B,,13.0,Dace (non-specific),,,0,4,,fourche
1974,CB05,Nouveau-Brunswick,46.359,-65.147,Coal Branch river,ZPS16B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,83.75,fourche
1974,CB05,Nouveau-Brunswick,46.359,-65.147,Coal Branch river,ZPS16B,,,Chub (non-specific),,,1,1,,fourche
1974,CB05,Nouveau-Brunswick,46.359,-65.147,Coal Branch river,ZPS16B,,,Dace (non-specific),,,0,1,,fourche
1974,CB05,Nouveau-Brunswick,46.359,-65.147,Coal Branch river,ZPS16B,,,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,,fourche
1974,A01,Nouveau-Brunswick,46.66,-65.0,St-Charles (Aldouane),ZPS16B,,9.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,1,118.0,fourche
1974,A01,Nouveau-Brunswick,46.66,-65.0,St-Charles (Aldouane),ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fourche
1974,A01,Nouveau-Brunswick,46.66,-65.0,St-Charles (Aldouane),ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,22,,totale
1974,A02,Nouveau-Brunswick,46.645,-65.035,St-Charles (Aldouane),ZPS16B,,10.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,17,,totale
1974,A02,Nouveau-Brunswick,46.645,-65.035,St-Charles (Aldouane),ZPS16B,,10.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,15,,fourche
1974,A03,Nouveau-Brunswick,46.646,-65.057,St-Charles (Aldouane),ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,,fourche
1974,A03,Nouveau-Brunswick,46.646,-65.057,St-Charles (Aldouane),ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,4,,fourche
1974,A04,Nouveau-Brunswick,46.641,-65.055,St-Charles (Aldouane),ZPS16B,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,,fourche
1974,A04,Nouveau-Brunswick,46.641,-65.055,St-Charles (Aldouane),ZPS16B,,10.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,7,,totale
1974,A05,Nouveau-Brunswick,46.628,-65.066,St-Charles (Aldouane),ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,,fourche
1974,A05,Nouveau-Brunswick,46.628,-65.066,St-Charles (Aldouane),ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,18,,totale
1974,BL04,Nouveau-Brunswick,46.845,-65.116,Black,ZPS16B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,,fourche
1974,C04,Nouveau-Brunswick,46.217,-64.87,Shaw Brook,ZPS16B,,8.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,94.0,fourche
1974,C04,Nouveau-Brunswick,46.217,-64.87,Shaw Brook,ZPS16B,,8.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fourche
1974,C04,Nouveau-Brunswick,46.217,-64.87,Shaw Brook,ZPS16B,,8.0,Dace (non-specific),,,0,2,,fourche
1974,CB01,Nouveau-Brunswick,46.48,-65.09,Coal Branch river,ZPS16B,,8.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,91.143,fourche
1974,CB01,Nouveau-Brunswick,46.48,-65.09,Coal Branch river,ZPS16B,,8.0,Dace (non-specific),,,0,9,,fourche
1974,CB06,Nouveau-Brunswick,46.352,-65.146,Coal Branch river,ZPS16B,,9.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,90.1,fourche
1974,CB06,Nouveau-Brunswick,46.352,-65.146,Coal Branch river,ZPS16B,,9.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,2,,fourche
1974,CH01,Nouveau-Brunswick,46.553,-64.776,Chockpish,ZPS16B,,9.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,1,133.0,fourche
1974,CH01,Nouveau-Brunswick,46.553,-64.776,Chockpish,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,,fourche
1974,CH01,Nouveau-Brunswick,46.553,-64.776,Chockpish,ZPS16B,,9.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,4,,totale
1974,GA01,Nouveau-Brunswick,46.627,-64.801,Gaspereau Creek,ZPS16B,,9.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fourche
1974,HW01,Nouveau-Brunswick,46.373,-64.674,Howard Brook,ZPS16B,,11.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,79.5,fourche
1974,HW01,Nouveau-Brunswick,46.373,-64.674,Howard Brook,ZPS16B,,11.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,32,,totale
1974,K07,Nouveau-Brunswick,46.73,-65.211,Kouchibouguac,ZPS16B,,13.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,totale
1974,K07,Nouveau-Brunswick,46.73,-65.211,Kouchibouguac,ZPS16B,,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,116.818,fourche
1974,K07,Nouveau-Brunswick,46.73,-65.211,Kouchibouguac,ZPS16B,,13.0,Dace (non-specific),,,0,9,,fourche
1974,K08,Nouveau-Brunswick,46.697,-65.32,Kouchibouguac,ZPS16B,,17.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,103.6,fourche
1974,K08,Nouveau-Brunswick,46.697,-65.32,Kouchibouguac,ZPS16B,,17.0,Dace (non-specific),,,0,6,,fourche
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,63.263,fourche
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,72,,fourche
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Dace (non-specific),,,0,26,,fourche
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,24,,totale
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,14,,totale
1977,K09,Nouveau-Brunswick,46.761,-65.199,North Branch McInnes Brook,ZPS16B,,13.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,3,,fourche
1977,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,12.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,8,,totale
1977,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,158,71.006,fourche
1977,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,12.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,53,,fourche
1977,K10,Nouveau-Brunswick,46.783,-65.135,Tweedie Brook,ZPS16B,,12.0,Dace (non-specific),,,0,41,,fourche
